barcode,name,manufacturld,description,unitQty,Quantity,bIsWeighted,QtyInPackage,ItemPrice,AmountInStock
7290000143187,"שמפו הוואי לגבר 700 מ""ל",538,שמפו הוואי לגבר,מיליליטרים,700,0,0,9.9,4
7290000143200,מרכך הוואי לשיער יבש700מ,538,מרכך שיער הוואי,מיליליטרים,700,0,0,9.9,20
7290000143217,שמפו הוואי שיער יבש 700מ,538,שמפו הוואי,מיליליטרים,700,0,0,9.9,87
7290000143255,שמפו הוואי לשיער רגיל700,538,שמפו הוואי,מיליליטרים,700,0,0,9.9,75
7290000143279,"הוואי שמפו אדום 700 מ""ל",538,שמפו הוואי,מיליליטרים,700,0,0,9.9,15
7290000143286,"הוואי מרכך ירוק 700 מ""ל",538,מרכך הוואי,מיליליטרים,700,0,0,9.9,51
7290000144467,שמן חמניות+נוגדי חמצון1ל,1038,שמן חמניות,ליטרים,1,0,0,16.4,10
7290000144474,שמן קנולה+נוגדי חמצון1ל,1038,שמן קנולה,ליטרים,1,0,0,10.9,96
7290000146645,סבון הוואי שחור 100*4גרם,538,סבון הוואי 4 יח,גרמים,400,0,0,10.9,53
7290000146652,סבון הוואי ורוד 100*4גרם,538,סבון הוואי 4 יח,גרמים,400,0,0,10.9,74
7290000146928,משחת טום וג'רי ענבים 50מ,538,משחת טום וג'רי,מיליליטרים,50,0,0,9.2,15
7290000148298,מיץ תפוזים סחוט קלאסי2ל,407,מיץ תפוזים סחוט,ליטרים,2,0,0,22.9,52
7290000149615,סבון נקה 7 לתינוק100*4 ג,767,נקה 7 סבון 4 יח,גרמים,400,0,0,10,14
7290000149851,סינטבון כפול לנקיון 460ג,767,סינטבון נקה כפול,גרמים,460,0,0,9.6,16
7290000149905,טקסטיל נוזל לכביסה 1ליטר,812,נוזל כביס טקסטיל,ליטרים,1,0,0,14.1,39
7290000150925,נקניק סלמי ירדן 600 גרם,671,נקניק סלמי ירדן,גרמים,600,0,0,24.9,48
7290000151281,פסטרמה ברביקיו דל שומן 3,671,פסטרמה ברביקיו,גרמים,300,0,0,16.9,21
7290000151601,פסטרמה בדבש 300 גרם,671,פסטרמה בדבש,גרמים,300,0,0,16.9,64
7290000152943,פסטרמה + סלמי 2 יח350Xגר,671,פסטרמה + סלמי,גרמים,700,0,0,22.9,56
7290000158105,שניצל עוף מיני דינוזאור,670,שניצל דינוזאור,גרמים,700,0,0,34.9,88
7290000158235,שניצל עוף דקיק צ'יפס שמח,670,שניצל דקיק ציפס,גרמים,700,0,0,34.9,72
7290000159010,שניצל עוף מיני דובונים 7,670,שניצל דובונים,גרמים,700,0,0,34.9,98
7290000161358,מיונז משמן קנולה 500 גרם,566,מיונז אמיתי תלמה,גרמים,500,0,0,13.8,73
7290000166148,דאב בייבי תחליב רחצה700מ,565,תחליב רחצה דאב,מיליליטרים,700,0,0,15.9,70
7290000168173,ברנפלקס קרנצ'ים 375 גרם,558,ברנפלקס קרנצ'ים,גרמים,375,0,0,19.9,35
7290000169538,נמס בכוס עגבנ.וקרוטונים,566,נמס בכוס,גרמים,62,0,0,6.9,64
7290000169798,עוגי 20% פחות סוכר 500גר,566,עוגי מופחת סוכר,גרמים,500,0,0,20.9,17
7290000170053,שוקולד פרה חלב 100 גרם,842,שוקולד פרה חלב,גרמים,100,0,0,5.5,94
7290000170077,שוק.מריר 100 גרם,842,שוקולד מריר,גרמים,100,0,0,5.5,17
7290000170275,שוקולד ממולא קרם נוגט100,842,שוקולד ממולא,גרמים,100,0,0,5.5,3
7290000171470,כיף כף 45 גרם,842,כיף כף,גרמים,45,0,0,3.9,64
7290000174099,בפלות בטעם שוקולד 500 גר,842,בפלות טעם שוקולד,גרמים,500,0,0,12.4,13
7290000174723,שוקולית בפחית עלית 500גר,1030,שוקולית,גרמים,500,0,0,11.9,74
7290000176062,קפה טורקי בצלופן 100 גרם,1031,קפה טורקי בצלופן,גרמים,100,0,0,8.9,32
7290000176079,קפה טורקי עם הל 100 גרם,1031,קפה טורקי עם הל,גרמים,100,0,0,8.9,40
7290000176093,קפה אלדין טורקי ואקום200,1031,קפה טורקי אלדין,גרמים,200,0,0,17.9,1
7290000176413,קפה נמס 50 גרם,1029,קפה נמס,גרמים,50,0,0,9.6,87
7290000176420,קפה נמס 200 גרם,1029,קפה נמס,גרמים,200,0,0,19.9,32
7290000176475,האג נטול קופאין 200 גרם,842,קפה נמס האג,גרמים,200,0,0,34.9,1
7290000177694,קפה טורקי ואקום 200 גרם,1031,קפה טורקי ואקום,גרמים,200,0,0,18.9,9
7290000178134,שוקולד פרה מריר 100*4 ג,1022,שוקולד מריר 4 יח,גרמים,400,0,0,19.6,42
7290000178707,תפוצ'יפס בטעם טבעי 50 גר,1027,חטיף תפוצ'יפס,גרמים,50,0,0,4,84
7290000178721,תפוצי'פס טבעי 200 גרם,1027,תפוצי'פס טבעי,גרמים,200,0,0,9.9,92
7290000179445,בזוקה בשקית 180 גרם,1025,בזוקה בשקית,גרמים,180,0,0,6.9,12
7290000181103,ביסקויט בשוקולד חלב 200ג,842,ביסקויט מצופה,גרמים,200,0,0,12.9,84
7290000187921,נייר טואלט לילי פיור32גל,494,נייר טואלט לילי,מטרים,588,0,0,37.9,84
7290000187938,נייר טואלט לילי פסטל32גל,494,נייר טואלט פסטל,מטרים,588,0,0,34.9,66
7290000188270,קלינקס אולטרה סופט זוג,494,קלינקס אולטרה,יחידה,1,0,0,15.9,82
7290000188553,קוטקס מגן תחתון נורמל,494,מגן תחתון קוטקס,יחידה,1,0,0,15,11
7290000188591,קוטקס מגן תחתון יאנג,494,מגן תחתון קוטקס,יחידה,1,0,0,15,8
7290000189260,תבניות אלומי חזקות ועבות,798,תבניות מלבניות,יחידה,1,0,0,9.9,10
7290000189482,תבניות קרטון מרובעות,494,תבניות קרטון,יחידה,1,0,0,9.9,27
7290000189598,מטליות לחות דוחה אבק,96,מטליות ניקול,יחידה,1,0,0,11.5,3
7290000189659,10מטליות רצפה לחות ניקול,494,מטליות רצפה לחות,יחידה,1,0,0,11.5,37
7290000189758,מגן תחתון GO THE ON נור,939,מגן תחתון,יחידה,1,0,0,15,73
7290000190150,מפיות 3 שכבתיות מעוצבות,96,מפיות תלת שכבתי,יחידה,1,0,0,7.9,58
7290000190198,מטליות לחות לחיטוי,759,מטליות ניקוי,יחידה,1,0,0,10.9,70
7290000191225,האגיס אקסטרה קר מידה 2,494,האגיס ליטל בייבי,יחידה,1,0,1,31.9,75
7290000191539,מגבוני לילי צבעוני90*5יח,494,מגבוני לילי 90*5,יחידה,1,0,0,12.9,67
7290000191546,מגבוני לילי צבעוני 90*3י,494,לילי צבעוני90*3,יחידה,1,0,0,9.7,11
7290000191645,האגיס אקסטרה קר מידה NB,494,חיתולי האגיס,יחידה,1,0,0,31.9,53
7290000191652,קלינקס מעוצב 90*3 יחידות,494,קלינקס מעוצב 3יח,יחידה,1,0,0,10.9,34
7290000192581,מגבות נייר 6 גליל כפול,494,מגבות נייר,מטרים,129,0,1,17.9,10
7290000193014,אינטרלוד מגן תחתון,494,לילי פדים,יחידה,1,0,0,9.9,50
7290000193083,תחבושות נובה לי 28 יח',494,תחבושות נובה לי,יחידה,1,0,0,9.9,20
7290000193205,20 תחבושות לילי ללילה,494,תחבושות לילי,יחידה,1,0,0,16,50
7290000195537,מגב.האגיס ללא בישום 64*4,494,מגבונים האגיס 4י,יחידה,1,0,0,18.9,90
7290000195544,מגב.האגיס בישום עדין64*4,494,מגבונים האגיס 4י,יחידה,1,0,0,18.9,0
7290000197210,76 האגיס מגה פק שלב+4,96,חיתולי האגיס,יחידה,1,0,0,78.9,29
7290000197227,72 האגיס מגה פק שלב5,96,חיתולי האגיס,יחידה,1,0,0,78.9,49
7290000197258,64 האגיס מגה פק שלב6,96,חיתולי האגיס,יחידה,1,0,1,78.9,55
7290000197326,זוג רדידי אלומיניום,96,זוג רדידי אלומינ,מטרים,15,0,0,10.9,31
7290000197425,האגיס פרידום דריי מידה 3,494,חיתולי האגיס,יחידה,1,0,0,39.9,89
7290000197432,שקיות אוכל סנדוויצ'ון,96,סנדוויצ'ון זוג,יחידה,1,0,0,12.9,53
7290000197456,האגיס פרידום דריי מידה 4,494,חיתולי האגיס,יחידה,1,0,0,39.9,99
7290000197463,האגיס פרידום דריי +4,494,חיתולי האגיס,יחידה,1,0,0,39.9,37
7290000197548,האגיס פרידום דריי מידה 5,494,חיתולי האגיס,יחידה,1,0,0,39.9,87
7290000197678,האגיס פרידום דריי מידה 6,494,חיתולי האגיס,יחידה,1,0,0,39.9,24
7290000197883,תבניות אלומיניום גדולות,494,תבניות אלומיניום,יחידה,1,0,0,9.9,59
7290000199313,תחבושות קוטקס יאנג 30 יח,494,קוטקס תחבושות,יחידה,1,0,0,15,23
7290000201849,40 טיטולים פרימיום שלב 4,494,טיטולים פרימיום,יחידה,1,0,1,29.9,38
7290000201856,38 טיטולים פרימיום שלב+4,494,טיטולים פרימיום,יחידה,1,0,1,29.9,24
7290000201863,34טיטולים פרימיום שלב 5,494,טיטולים פרימיום,יחידה,1,0,1,29.9,5
7290000201870,30 טיטולים פרימיום שלב 6,96,טיטולים פרימיום,יחידה,1,0,1,29.9,55
7290000204215,כריות יפניות לקרצוף,494,כריות יפניות,יחידה,1,0,0,10.9,58
7290000204307,"40מטלית רב""ש ניקול בגליל",96,מטליות ניקול,יחידה,1,0,0,19.9,28
7290000204611,ספוגיות הקסם ניקול 6 יח',147,ספוגיות ניקול,יחידה,1,0,0,10.9,65
7290000205762,האגיס אקסטרה קר מידה 3,494,חיתולי האגיס,יחידה,1,0,1,49.9,43
7290000205915,האגיס אקסטרה קר מידה 4,494,חיתולי האגיס,יחידה,1,0,1,49.9,19
7290000207438,עגבניות קוביות 800 גרם,491,עגבניות קוביות,גרמים,800,0,0,7.2,66
7290000208008,חריסה 570 גרם,491,חריסה יכין,גרמים,570,0,0,6.8,73
7290000208022,עגבניות מרוסקות 800 גרם,491,עגבניות מרוסקות,גרמים,800,0,0,7.2,69
7290000208138,סירופ ענבים דיאט1ל' יכין,491,סירופ דיאט ענבים,ליטרים,1,0,0,8,25
7290000208145,תירס לייט יכין 550 גרם,491,תירס לייט יכין,גרמים,550,0,0,7.1,18
7290000208213,שעוע.אפויה+רוטב עגב580גר,491,שעועית ברוטב,גרמים,580,0,0,6.6,17
7290000208312,תירס ואקום 400 גרם יכין,491,תירס ואקום,גרמים,400,0,0,5.4,30
7290000208329,גרעיני תירס מתוק 550 גרם,491,גרעיני תירס מתוק,גרמים,550,0,0,6.5,1
7290000208336,רוטב עגבניות 22% 240 גרם,491,רוטב עגבניות,גרמים,240,0,0,4.2,15
7290000208947,עגבניות מרוסקות 240 גרם,491,עגבניות מרוסקות,גרמים,240,0,0,4.9,71
7290000209043,לימון משומר 1 ליטר,491,לימון משומר,ליטרים,1,0,0,4.9,12
7290000209524,סירופ דיאט פטל 1 ל' יכין,491,סירופ פטל דיאט,ליטרים,1,0,0,8,49
7290000209555,סירופ תפוחי עץ דיאט 1 ל',491,"סירופ תפו""ע דיאט",ליטרים,1,0,0,8,7
7290000209579,סירופ דיאט אננס 1 ל'יכין,491,סירופ אננס דיאט,ליטרים,1,0,0,8,88
7290000209722,רוטב עגבניות פריכוז580ג,491,רוטב עגבניות,גרמים,580,0,0,7.5,20
7290000209951,רוטב עגבניות לפיצה240גרם,491,רוטב עגבניות,גרמים,240,0,0,4.9,37
7290000211169,"אורז תאילנדי סוגת 1 ק""ג",783,אורז תאילנדי,קילוגרמים,1,0,0,5.9,24
7290000211312,"אורז מלא ארוך ""סוגת"" 1קג",783,אורז מלא ארוך,קילוגרמים,1,0,0,8.5,8
7290000211374,"קמח חיטה מלא סוגת 1 ק""ג",782,קמח חיטה מלא,קילוגרמים,1,0,0,6.9,72
7290000211442,"אורז פרסי קלאסי 1ק""ג",783,אורז פרסי קלאסי,קילוגרמים,1,0,0,9.9,36
7290000211626,"חיש אורז 1 ק""ג",783,אורז חיש סוגת,קילוגרמים,1,0,0,9.9,63
7290000211985,"אורז עגול 1 ק""ג",783,אורז עגול סוגת,קילוגרמים,1,0,0,9.9,7
7290000212401,מצופית 400 גרם,715,מצופית 400 גרם,גרמים,400,0,0,8.3,49
7290000212579,ופלים מצופים 20*40 גרם,714,ופלים מצופים,גרמים,800,0,0,15.7,22
7290000214115,מרק עוף בצנצנת ויטה400גר,903,מרק עוף צנצנת,גרמים,400,0,0,9.9,63
7290000238029,"בצק עלים 1 ק""ג",716,בצק עלים מרודד,קילוגרמים,1,0,0,16.9,50
7290000238036,מלווח מעדנות 700 גרם,716,מלווח מעדנית,גרמים,700,0,0,13.9,61
7290000238173,בורקס גבינה 800 גרם,716,בורקס גבינה קפוא,גרמים,800,0,0,19.9,58
7290000238180,"בורקס תפו""א 800 גרם",716,"בורקס תפו""א קפוא",גרמים,800,0,0,19.7,5
7290000240541,ריבועי בצק עלים 800 גרם,716,ריבועי בצק עלים,גרמים,800,0,0,22.9,52
7290000244761,"קרם ידיים ולווטה 100 מ""ל",538,קרם ידיים ולווטה,מיליליטרים,100,0,0,9.9,47
7290000245294,"אבקת כביסה פרסיל 2.5 ק""ג",457,אבקת כביסה פרסיל,קילוגרמים,2.5,0,0,18.9,78
7290000253220,שוקולד צ'יפס חום 260 גרם,96,שוקולד צ'יפס,גרמים,260,0,0,10.9,52
7290000253251,שוקולד צ'יפס לבן 250 גרם,96,שוקו צ'יפס לבן,גרמים,250,0,0,10.9,24
7290000254197,קפה אספרסו זהב 200 גרם,1029,קפה אספרסו זהב,גרמים,200,0,0,25.2,66
7290000260839,ספרינג משקה תפוזים 1.5ל',587,ספרינג תפוזים,ליטרים,1.5,0,0,6.2,59
7290000260853,ספרינג משקה מנגו 1.5 ל',587,ספרינג מנגו,ליטרים,1.5,0,0,6.2,98
7290000260969,ספרינג אשכולית/אננס לייט,587,ספרינג לייט,ליטרים,1.5,0,0,6.2,14
7290000263359,האגיס אקסטרה קר שלב1,494,חיתולי האגיס,יחידה,1,0,0,31.9,75
7290000267012,שקד מולבן שלם100ג'שקדיה,1042,שקד מולבן שלם,גרמים,100,0,0,12.8,33
7290000267043,שקד מולבן פרוס100ג'שקדיה,1042,שקד מולבן פרוס,גרמים,100,0,0,12.8,43
7290000267548,אגוז מלך טחון100ג'שקדיה,1042,אגוז מלך טחון,גרמים,100,0,0,12.8,14
7290000267586,גרעין חמניה טבעי 150גרם,1042,גרעין חמניה טבעי,גרמים,150,0,0,7.8,43
7290000267678,גרעין דלעת טבעי קלוף150ג,1042,גרעין דלעת קלוף,גרמים,150,0,0,16.8,71
7290000272696,מיץ לימון משומר-עסיס 1ל',342,מיץ לימון משומר,ליטרים,1,0,0,9.9,27
7290000272726,חומץ 5% 1 ליטר,342,חומץ 5%,ליטרים,1,0,0,5.9,25
7290000284316,קוקה קולה בקבוק 1.5 ליטר,442,קוקה קולה,ליטרים,1.5,0,0,6.5,43
7290000284347,קינלי סודה 1.5 ליטר,442,קינלי סודה,ליטרים,1.5,0,0,4,41
7290000284361,קולה דיאט בקבוק 1.5 ל',442,קוקה קולה דיאט,ליטרים,1.5,0,0,6.5,77
7290000285849,שוופס מי סודה 1.5 ליטר,585,שוופס מי סודה,ליטרים,1.5,0,0,3.3,61
7290000286228,ספוגיות לניקוי כלים 6 יח,809,ספוגיות לכלים6יח,יחידה,1,0,0,10.9,75
7290000286297,סנו אנטיקאלק מסיר אבן700,812,סנו מסיר אבן,מיליליטרים,700,0,0,10,94
7290000286549,מטליות רב שימוש 9 יח',809,מטליות לכל 9 יח,יחידה,1,0,0,10.5,45
7290000286761,ניילון נצמד 30*2 מטר,807,צמד ניילון נצמד,מטרים,60,0,0,10.9,41
7290000286921,"סנוקל רסס וכבס 750 מ""ל",812,סנוקל רסס וכבס,מיליליטרים,750,0,0,16.9,74
7290000287102,סנו שמפו לשטיחים 540 גרם,812,סנו שמפו לשטיחים,גרמים,540,0,0,19.9,46
7290000287195,סנורהיט מבריק רהיטים305ג,812,סנו רהיט מרסס,מיליליטרים,305,0,0,11.9,7
7290000287485,סנובון לובר 55*3 גרם,809,סנובון בריח לובר,גרמים,165,0,0,10.9,99
7290000287492,סנובון נוזלי לימון 750מל,811,סנובון נוזלי,מיליליטרים,750,0,0,8.9,76
7290000288024,סנו ג'אוול לימון 4 ליטר,811,סנו JAVEL אקונומ,ליטרים,4,0,0,15.9,83
7290000288048,סנו ג'אוול מרסס לבנדר 1ל,811,סנו ג'אוול לבנדר,ליטרים,1,0,0,15.9,85
7290000288079,סנו ג'אוול לימון 2 ליטר,811,סנו JAVEL מלבין,ליטרים,2,0,0,11.9,79
7290000288086,סנו ג'אוול אבק,,סנו ג'אוול אבק,גרמים,600,0,0,9.9,41
7290000288352,300-K קוטל חרק/.זוחל630מ,811,300-K קוטל חרק,מיליליטרים,630,0,0,20.9,69
7290000288390,600-K יבש קוטל חרקים500מ,811,סנו 600-K תרסיס,מיליליטרים,500,0,0,20.9,20
7290000288420,סנו די תרסיס דוחה יתושים,807,תרסיס סנו די,מיליליטרים,175,0,0,19.9,93
7290000289069,סנו ג'אוול מרסס לימון 1ל,811,סנו ג'אוול מרסס,ליטרים,1,0,0,15.9,6
7290000289380,"ג'ל לאסלה ג'אוול 750 מ""ל",812,ג'ל לאסלה ג'אוול,מיליליטרים,750,0,0,10.9,51
7290000289472,סושי 50 שקיות אשפה HD,812,50 שקיות אשפה,יחידה,1,0,0,18.9,37
7290000289496,ג'אוול ג'ל קרם לימון750מ,807,ג'אוול ג'ל קרם,מיליליטרים,750,0,0,10,33
7290000289601,סנו ג'אוול לבנדר 2 ליטר,811,סנו ג'אוול,ליטרים,2,0,0,11.9,55
7290000289748,"סנו פורטה שומנים 750 מ""ל",810,סנו פורטה,מיליליטרים,750,0,0,10,75
7290000292311,פוליויקס סחלבים 2 ליטר,807,סנו פוליויקס,ליטרים,2,0,0,15.9,13
7290000292564,"2000-K אינסקטל 750 מ""ל",812,סנו 2000-K תרסיס,מיליליטרים,750,0,0,19.9,41
7290000292687,סנובון כחול שלישיה55*3גר,809,סנובון כחול 3 יח,גרמים,165,0,0,15.9,66
7290000292915,"סנו רסס ונגב מרסס 750מ""ל",810,סנו רסס נגב מרסס,מיליליטרים,750,0,0,14.9,8
7290000293073,מרכך כביסה מקסימה ביו4ל',807,מרכך כביסה,ליטרים,4,0,0,19.9,41
7290000293561,"סנו מסיר עובש 750 מ""ל",810,סנו מסיר עובש,מיליליטרים,750,0,0,14.9,81
7290000293943,סנו אנטי קאלק מרסס 1 ל',812,סנו אנטי קאלק,ליטרים,1,0,0,14.9,82
7290000294780,סנו ג'אול אקונומ.סמיכה4ל,811,סנו ג'אוול 4 ל,ליטרים,4,0,0,15.9,69
7290000295299,סנו סושי כרית יפנית 4 יח,809,כרית יפנית,יחידה,1,0,0,9.7,0
7290000295367,אבקת מקסימה ג'אוול 2.5קג,807,אבקת כביסה,קילוגרמים,2.5,0,0,19.9,95
7290000295404,סושי60שקיות אשפה כחולות,812,שקיות אשפה,יחידה,1,0,0,15.9,72
7290000295503,סושי זוג שקיות אוכל150*2,807,שקיות אוכל צמד,יחידה,1,0,0,13.9,78
7290000295541,סנו סושי 75רב מגבת ג'מבו,812,סנו סושי רב מגבת,מטרים,21,0,0,16.9,75
7290000295558,2רדידי אלומיניום0.3*7.5מ,807,צמד רדידי אלומינ,מטרים,15,0,0,10.9,39
7290000295572,"מנקה אסלות ""00"" 750*2מל",812,צמד מנקה אסלות,ליטרים,1.5,0,0,16.9,73
7290000300900,שניצל תירס 750 גרם,510,שניצל תירס טבעול,גרמים,750,0,0,24.9,49
