PriceUpdateDate;ItemCode;ItemType;ItemName;ManufacturerName;ManufactureCountry;ManufacturerItemDescription;UnitQty;Quantity;bIsWeighted;UnitOfMeasure;QtyInPackage;ItemPrice;UnitOfMeasurePrice;AllowDiscount;ItemStatus
2021-02-28 11:30;8001841104614;1;26פמפרס פרימיום שלב 1;פרוקטר אנד גמבל;US;פמפרס פרימיום אר;יחידה;1.00;0;יחידה;1;14.90;14.90;1;1
2021-03-01 06:30;8001841104799;1;46 פמפרס פרימיום שלב 2;פרוקטר אנד גמבל;TR;פמפרס;יחידה;1.00;0;יחידה;1;24.90;24.90;1;1
2019-05-24 01:33;8001841105093;1;26 פמפרס פרימיום שלב 6;פרוקטר אנד גמבל;US;פמפרס;יחידה;1.00;0;יחידה;1;32.90;32.90;1;1
2021-03-03 09:10;8001841137179;1;הד&שולדרס מרכך קלאסי275מ;פרוקטר אנד גמבל;RO;מרכך הד&שולדרס;מיליליטרים;275.00;0;"100 מ""ל";1;10.00;3.64;1;1
2021-03-01 06:40;8001841198248;1;דאו.ג'ילט ארטיק אייס150מ;פרוקטר אנד גמבל;GB;דאודורנט ג'ילט;מיליליטרים;150.00;0;"100 מ""ל";1;15.00;10.00;1;1
2021-01-08 00:45;8001841312149;1;מבשם כביסה;;;מבשם כביסה;יחידה;1.00;0;יחידה;0;19.90;19.90;1;1
2019-09-06 01:12;8001841317830;1;"מרכך לנור יסמין 900 מ""ל";---;US;לנור מרכך מרוכז;מיליליטרים;900.00;0;"100 מ""ל";1;15.90;1.77;1;1
2019-09-06 01:12;8001841317861;1;מרכך לנור אוקיינוס 900מל;---;US;לנור מרכך מרוכז;מיליליטרים;900.00;0;"100 מ""ל";1;15.90;1.77;1;1
2019-09-06 01:12;8001841317892;1;"לנור מרכך נ.סחלב 900 מ""ל";---;US;לנור מרכך כביסה;מיליליטרים;900.00;0;"100 מ""ל";1;15.90;1.77;1;1
2021-03-03 09:10;8001841410579;1;קונד.הד&שולדרס קוקוס275מ;פרוקטר אנד גמבל;RO;קונדיש.הד&שולדרס;מיליליטרים;275.00;0;"100 מ""ל";1;10.00;3.64;1;1
2020-03-20 01:27;8001841427126;1;64מגנ.אולוייז נורמל גיגה;פרוקטר אנד גמבל;DE;אולווייז מגנים;יחידה;1.00;0;יחידה;1;19.90;19.90;1;1
2020-11-20 01:33;8001841500799;1;שמפו ללא סולפט מנגו 380;פרוקטר אנד גמבל;FR;שמפו ללא סולפטים;מיליליטרים;380.00;0;"100 מ""ל";1;19.90;5.24;1;1
2020-11-20 01:33;8001841500942;1;שמפו ללא סולפט במבוק 380;פרוקטר אנד גמבל;FR;שמפו ללא סולפטים;מיליליטרים;380.00;0;"100 מ""ל";1;19.90;5.24;1;1
2020-11-20 01:33;8001841502298;1;מרכך ללא סולפט מנגו 275;פרוקטר אנד גמבל;FR;מרכך ללא סולפטים;מיליליטרים;275.00;0;"100 מ""ל";1;19.90;7.24;1;1
2020-05-08 05:33;8001841623061;1;21פמפרס בייבי דריי שלב1;פרוקטר אנד גמבל;PL;פמפרס בייבי;יחידה;1.00;0;יחידה;1;12.90;12.90;1;1
2020-03-27 01:27;8001841625188;1;פיירי פלטינום לימון515מל;פרוקטר אנד גמבל;GB;פיירי נוזל כלים;מיליליטרים;515.00;0;"100 מ""ל";1;10.90;2.12;1;1
2020-03-27 01:27;8001841625362;1;פיירי פלטינום לימון780מל;פרוקטר אנד גמבל;GB;פיירי נוזל כלים;מיליליטרים;780.00;0;"100 מ""ל";1;12.50;1.60;1;1
2020-03-27 01:27;8001841625461;1;פיירי פלטינום 515מל;פרוקטר אנד גמבל;GB;פיירי נוזל כלים;מיליליטרים;515.00;0;"100 מ""ל";1;10.90;2.12;1;1
2021-01-08 00:45;8001841640204;1;טייד קפסולות ג'ל;;;טייד קפסולות ג'ל;יחידה;1.00;0;יחידה;0;64.90;64.90;1;1
2021-03-02 16:30;8001841669465;1;קפסולות אריאל ניחוח לנור;פרוקטר אנד גמבל;FR;קפסולות גל כביסה;יחידה;1.00;0;יחידה;1;26.90;26.90;1;1
2021-02-28 11:40;8001841669519;1;אריאל קפסולות ג'ל 55יח;פרוקטר אנד גמבל;FR;קפסולות לכביסה;יחידה;1.00;0;יחידה;1;54.90;54.90;1;1
2021-01-15 05:33;8001841893990;1;פיירי פלטינום למדיח30טב;;;פיירי טב' למדיח;יחידה;1.00;0;יחידה;0;39.90;39.90;1;1
2021-01-15 05:33;8001841958460;1;פיירי טב' למדיח;;;פיירי טב' למדיח;יחידה;1.00;0;יחידה;0;39.90;39.90;1;1
2021-02-28 10:30;8002230000012;1;אפרול 1 ליטר;דויד קמפרי;IT;אפרול;ליטרים;1.00;0;ליטר;1;99.90;99.90;1;1
2018-03-06 07:43;8002267014945;1;ביצי הפתעה הוט ווילס20*3;ואל קור קורסניני אס אנ ס;IT;ביצי הפתעה;גרמים;60.00;0;100 גרם;1;12.90;21.50;1;1
2021-02-28 11:40;8002270866524;1;סן פלגרינו 1 ליטר;סן פלגרינו;IT;סן פלגרינו;ליטרים;1.00;0;ליטר;0;8.90;8.90;1;1
2020-08-27 10:12;8002450201008;1;"רספברי ספרקלטיני 750 מ""ל";בוסקה;IT;רספברי ספרקלטיני;מיליליטרים;750.00;0;"100 מ""ל";0;27.90;3.72;1;1
2020-08-27 10:12;8002450203002;1;"ורדי בטעם אבטיח 750 מ""ל";בוסקה;IT;ורדי בטעם אבטיח;מיליליטרים;750.00;0;"100 מ""ל";1;27.90;3.72;1;1
2020-08-27 10:12;8002450204009;1;"ורדי אפרסק 750 מ""ל";בוסקה;IT;ורדי אפרסק;מיליליטרים;750.00;0;"100 מ""ל";0;27.90;3.72;1;1
2020-08-27 10:12;8002450206003;1;"ורדי רימונים 750 מ""ל";בוסקה;IT;ורדי רימונים;מיליליטרים;750.00;0;"100 מ""ל";0;27.90;3.72;1;1
2016-07-06 08:35;8003753900438;1;קפה אילי לאספרסו 250 גרם;כללי;IT;קפה אספרסו אילי;גרמים;250.00;0;100 גרם;0;42.90;17.16;1;1
2019-04-09 07:17;8004030026018;1;סלט מקסיקני עם טונה 160ג;"בולטון אלימנטרי בע""\מ";IT;סלט עם טונה;גרמים;160.00;0;100 גרם;1;15.00;9.38;1;1
2021-02-28 09:30;8004030102033;1;טונה ריו שמן זית+לימ80*3;---;IT;טונה ריו מרה 3יח;גרמים;240.00;0;100 גרם;1;25.00;10.42;1;1
2021-02-28 09:30;8004030344938;1;טונה בשמן זית 80*3גרם;בולטון;IT;טונה ריו מרה 3יח;גרמים;240.00;0;100 גרם;0;25.00;10.42;1;1
2019-09-13 01:21;8004030381681;1;טונה בשמן זית 160*2 גרם;---;IT;טונה שמן זית 2יח;גרמים;320.00;0;100 גרם;1;29.90;9.34;1;1
2019-04-05 01:21;8004030845046;1;סלט אורז עם טונה 160 גרם;---;IT;סלט אורז עם טונה;גרמים;160.00;0;100 גרם;1;15.00;9.38;1;1
2019-04-09 07:17;8004030860001;1;אנסלטיסמה קוסקוס+טונה160;"בולטון אלימנטרי בע""\מ";IT;קוסקוס עם טונה;גרמים;160.00;0;100 גרם;1;15.00;9.38;1;1
2015-09-30 05:44;80042556;1;עגבניות חתוכות;;IT;עגבניות חתוכות;גרמים;400.00;0;100 גרם;0;6.00;1.50;1;1
2020-07-28 09:13;80042563;1;רסק עגבניות;;IT;רסק עגבניות;גרמים;700.00;0;100 גרם;0;11.90;1.70;1;1
2013-12-12 19:52;80050025;1;סוכריות טיק-טק תפוז16גרם;פררו;ZA;טיק טק תפוז;גרמים;16.00;0;100 גרם;0;3.30;20.63;1;1
2013-12-12 19:52;80050124;1;טיק טק סוכריות מנטה16גרם;פררו;ZA;סוכריות טיק טק;גרמים;16.00;0;100 גרם;0;3.30;20.63;1;1
2017-01-03 12:54;80050278;1;פררו רושה שלשה 38 גרם;פררו;IT;פררו רושה שלשה;גרמים;37.00;0;100 גרם;0;5.50;14.86;1;1
2020-11-13 05:33;8005110002243;1;תרכיז עגבניות 185 גרם;מוטי;IT;תרכיז עגבניות;גרמים;185.00;0;100 גרם;1;7.50;4.05;1;1
2015-09-30 05:44;8005110060007;1;עגבניות מקולפות;;IT;עגבניות מקולפות;גרמים;400.00;0;100 גרם;0;6.70;1.68;1;1
2015-12-28 10:27;8005110120015;1;רסק עגבניות מרוכז 200גרם;מוטי;IT;רסק עגבניות;גרמים;200.00;0;100 גרם;1;7.90;3.95;1;1
2021-03-01 04:10;8005110170300;1;עגבניות חתוכות3*;;IT;עגבניות חתוכות3*;קילוגרמים;1.20;0;"ק""ג";0;10.00;8.33;1;1
2017-11-06 08:31;8005110171215;1;עגבניות חתוכות 690 גרם;מוטי;IT;עגבניות חתוכות;גרמים;690.00;0;100 גרם;0;14.90;2.16;1;1
2017-11-15 08:23;8005110191015;1;רסק עגבניות+בזיליקום700ג;מוטי;IT;רסק עגבניות;גרמים;700.00;0;100 גרם;0;12.90;1.84;1;1
2020-03-27 01:24;8005110551253;1;רוטב לפיצה 400 גרם;מוטי;IT;רוטב לפיצה;גרמים;400.00;0;100 גרם;1;8.90;2.23;1;1
2019-01-18 08:19;8005200496525;1;נסטי בטעם אפרסק 1.5 ליטר;סן-פלגרינו;IT;נסטי בטעם אפרסק;ליטרים;1.50;0;ליטר;0;6.40;4.27;1;1
2019-01-18 08:19;8005200516520;1;נסטי דיאט טעם אפרסק 1.5ל;סן-פלגרינו;IT;נסטי דיאט אפרסק;ליטרים;1.50;0;ליטר;0;6.40;4.27;1;1
2019-01-18 08:19;8005200536528;1;נסטי מנגו אננס 1.5 ליטר;סן-פלגרינו;IT;נסטי מנגו אננס;ליטרים;1.50;0;ליטר;0;6.40;4.27;1;1
2020-07-28 09:13;80052760;1;קינדר בואנו 2 * 21.5 גרם;פררו;PL;קינדר בואנו זוג;גרמים;43.00;0;100 גרם;0;3.90;9.07;1;1
2021-03-03 14:10;8008245004847;1;ממרח אגוזי לוז וקקאו300ג;נאטקו;IT;ממרח אגוזי לוז;גרמים;300.00;0;100 גרם;1;11.90;3.97;1;1
2018-03-06 07:43;8008343200424;1;פסטה קונקילי ריגטה500ג;רומו;IT;פסטה רומו;גרמים;500.00;0;100 גרם;1;8.90;1.78;1;1
2018-03-06 06:09;8008343200486;1;פסטה רומו פוזילי 500 גרם;רומו;IT;פסטה רומו;גרמים;500.00;0;100 גרם;1;8.90;1.78;1;1
2018-03-06 06:09;8008343200660;1;פסטה רומו פנה ריגטה500גר;רומו;IT;פסטה רומו;גרמים;500.00;0;100 גרם;1;8.90;1.78;1;1
2020-10-09 05:33;8008440522016;1;"בירה פרוני 6 * 330 מ""ל";פרוני;IT;בירה פרוני 6 יח;ליטרים;1.98;0;ליטר;1;39.90;20.15;1;1
2019-12-10 11:31;80136194;1;הפי היפו אגוזי לוז 23*5ג;פררו;DE;חטיף הפי היפו5יח;גרמים;115.00;0;100 גרם;1;12.50;10.87;1;1
2015-10-06 15:05;8014515330196;1;עגבניות מרוסקות 400 גרם;שופרסל-ייבוא;IT;עגבניות מרוסקות;גרמים;400.00;0;100 גרם;1;5.90;1.48;1;1
2021-03-01 19:40;80176800;1;נוטלה ממרח שוקולד 750 גר;פררו;IT;ממרח נוטלה;גרמים;750.00;0;100 גרם;0;24.90;3.32;1;1
2021-03-01 09:50;80177173;1;ממרח נוטלה 350 גרם;פררו;IT;ממרח נוטלה;גרמים;350.00;0;100 גרם;0;13.90;3.97;1;1
2019-12-10 11:31;80177609;1;אצבעות שוקולד קינדר50גרם;פררו;IT;אצבעות קינדר;גרמים;50.00;0;100 גרם;0;4.40;8.80;1;1
2019-12-10 11:31;80177616;1;אצבעות שוקולד קינדר100גר;פררו;IT;שוקולד קינדר;גרמים;100.00;0;100 גרם;0;8.40;8.40;1;1
2021-02-28 11:10;80273561;1;פלפל שחור במטחנה 45 גרם;דרוגיה ואלימנטרי אס.אר.א;IT;פלפל שחור;גרמים;45.00;0;100 גרם;0;10.00;22.22;1;1
2021-02-28 11:10;80273592;1;פלפל 4 העונות במטחנה 35ג;דרוגיה ואלימנטרי אס.אר.א;IT;פלפל;גרמים;35.00;0;100 גרם;0;10.00;28.57;1;1
2019-12-10 11:31;80310167;1;קינדר מקסי שישיה126( גר);פררו;DE;קינדר מקסי;גרמים;126.00;0;100 גרם;0;10.00;7.94;1;1
2021-02-28 10:30;80432400432;1;וויסקי שיבס 1 ליטר;שיבס ריגל;GB;וויסקי שיבס;ליטרים;1.00;0;ליטר;0;124.90;124.90;1;1
2021-02-28 11:40;80432402931;1;וויסקי שיבס;;GB;וויסקי שיבס;מיליליטרים;700.00;0;"100 מ""ל";0;109.90;15.70;1;1
2020-11-17 05:53;8051191569588;1;תפוח עץ אמברוזיה ארוז;RIVOIRA;IT;תפוח אמברוזיה;קילוגרמים;0.00;1;"ק""ג";1;17.90;17.90;1;1
2021-02-28 11:10;80651000;1;שום וצ'ילי במטחנה 30 גרם;דרוגיה ואלימנטרי אס.אר.א;IT;שום וצ'ילי מטח;גרמים;30.00;0;100 גרם;0;10.00;33.34;1;1
2020-07-28 09:13;80761761;1;קינדר בואנו לבן 19.5*2גר;פררו;PL;קינדר בואנו לבן;גרמים;39.00;0;100 גרם;0;3.90;10.00;1;1
2017-02-14 10:03;80762362;1;מנטוס וויט מנטה אקליפט60;פרפטי ואן מלה;TR;מנטוס וויט;גרמים;60.00;0;100 גרם;1;9.90;16.50;1;1
2017-02-07 06:53;8076800195033;1;ספגטיני מס' 3 500 גרם;ברילה;IT;ספגטיני מס' 3;גרמים;500.00;0;100 גרם;0;6.90;1.38;1;1
2017-02-07 06:53;8076802085738;1;פנה ריגטה מס73' 500 גרם;ברילה;IT;פנה ריגטה ברילה;גרמים;500.00;0;100 גרם;0;6.90;1.38;1;1
2017-02-07 06:53;8076802085981;1;פסטה פוזילי מס98' 500גרם;ברילה;IT;פוזילי ברילה;גרמים;500.00;0;100 גרם;0;6.90;1.38;1;1
2017-02-07 06:53;8076808060654;1;פסטה פרפלה מס65' 500 גרם;ברילה;IL;פסטה פרפלה ברילה;גרמים;500.00;0;100 גרם;0;6.90;1.38;1;1
2017-02-07 06:53;8076808150072;1;ספגטי מס' 7 500 גרם;ברילה;IT;ספגטי ברילה;גרמים;500.00;0;100 גרם;0;6.90;1.38;1;1
2017-02-07 06:53;8076809512268;1;פסטה גירנדולה מס34' 500ג;ברילה;IT;פסטה גירנדולה;גרמים;500.00;0;100 גרם;0;6.90;1.38;1;1
2021-02-28 10:20;8076809513395;1;רוטב פומודורו ברילה 400ג;ברילה;IT;רוטב עגבניות;גרמים;400.00;0;100 גרם;0;11.90;2.98;1;1
2021-02-28 10:20;8076809513654;1;בסיס לרוטב בולונז 400 גר;ברילה;IT;בסיס לרוטב;גרמים;400.00;0;100 גרם;0;11.90;2.98;1;1
2021-02-28 10:20;8076809513692;1;רוטב לפסטה נפוליטנה400גר;ברילה;IT;רוטב לפסטה;גרמים;400.00;0;100 גרם;0;11.90;2.98;1;1
2021-02-28 10:20;8076809513739;1;רוטב בזיליקום ברילה400גר;ברילה;IT;רוטב בזיליקום;גרמים;400.00;0;100 גרם;0;11.90;2.98;1;1
2020-02-02 07:39;8076809514774;1;פפרדלה פסטה ביצים 250גר;ברילה;IT;פסטה ביצים;גרמים;250.00;0;100 גרם;0;17.90;7.16;1;1
2018-03-06 06:09;8076809523738;1;לזניה ברילה 500 גרם;ברילה;IT;לזניה ברילה;גרמים;500.00;0;100 גרם;0;21.70;4.34;1;1
2020-07-28 09:13;8076809529433;1;פנטה רגטה מחיטה מלאה500ג;"ש. שסטוביץ בע""\מ";IT;פנטה רגטה;גרמים;500.00;0;100 גרם;0;12.90;2.58;1;1
2020-03-13 01:21;8076809547956;1;ברילה קיפרי 500 גרם;---;IT;ברילה קיפרי;גרמים;500.00;0;100 גרם;1;6.90;1.38;1;1
2015-05-19 09:17;80768258;1;ביצת קינדר ג'וי ורוד20גר;פררו;ZA;קינדר ג'וי ורוד;גרמים;20.00;0;100 גרם;0;5.90;29.50;1;1
2018-08-31 01:30;80769545;1;מנטוס מסטיק בטעם לימון60;פרפטי ואן מלה ג'ידה,סאן;TR;מנטוס מסטיק;גרמים;60.00;0;100 גרם;1;9.90;16.50;1;1
2016-10-26 11:25;80769699;1;מנטוס וויט פירות מנטה60ג;פרפטי ואן מלה;TR;מנטוס וויט;גרמים;60.00;0;100 גרם;0;9.90;16.50;1;1
2018-04-03 08:08;80773429;1;מסטיק מנטוס בקבוק תות60ג;פרפטי ואן מלה ג'ידה,סאן;TR;מנטוס בקבוק;גרמים;60.00;0;100 גרם;1;9.90;16.50;1;1
2017-06-27 07:48;80773443;1;מסטיק  מנטה עדינה בקבוק;פרפטי ואן מלה ג'ידה,סאן;TR;מסטיק מנטוס;גרמים;60.00;0;100 גרם;1;9.90;16.50;1;1
2016-10-26 11:25;80828174;1;מנטוס וויט מנטה מתוקה60ג;פרפטי ואן מלה;TR;מנטוס וויט;גרמים;60.00;0;100 גרם;0;9.90;16.50;1;1
2020-05-15 05:34;80831402;1;"סוכ.מנטה עדינה לל""ס21ג";פרפטי ואן מלה;NL;סוכריות מנטה;גרמים;21.00;0;100 גרם;1;6.90;32.86;1;1
2016-10-26 11:25;80850885;1;מנטוס וויט מנטה עדינה60ג;פרפטי ואן מלה;TR;מנטוס וויט;גרמים;60.00;0;100 גרם;0;9.90;16.50;1;1
2020-05-15 05:34;80854753;1;"סוכ.מנטוס מנטה לל""ס21גרם";פרפטי ואן מלה;NL;סוכריות מנטוס;גרמים;21.00;0;100 גרם;1;6.90;32.86;1;1
2018-04-03 08:08;80896081;1;מסטיק מנטוס אבטיח60גרם;פרפטי ואן מלה ג'ידה,סאן;TR;מנטוס בקבוק;גרמים;60.00;0;100 גרם;1;9.90;16.50;1;1
2017-06-27 07:48;80913467;1;מסטיק מנטוס מנטה בקבוק60;פרפטי ואן מלה;TR;מסטיק מנטוס;גרמים;60.00;0;100 גרם;1;9.90;16.50;1;1
2021-02-15 09:39;80926481;1;מסטיק מנטוס אבטיח90גרם;פרפטי ואן מלה;TR;מסטיק מנטוס;גרמים;90.00;0;100 גרם;1;17.90;19.89;1;1
2014-05-13 08:44;80936848;1;סוכריות טיק טק תות שדה16;פררו;ZA;טיק טק תות שדה;גרמים;16.00;0;100 גרם;0;3.30;20.63;1;1
2018-08-31 01:30;80948698;1;מנטוס מסטיק פ.טרופי60גרם;פרפטי ואן מלה ג'ידה,סאן;TR;מנטוס מסטיק;גרמים;60.00;0;100 גרם;1;9.90;16.50;1;1
2021-02-15 09:39;80974215;1;מסטיק מנטוס תות בקבוק90ג;פרפטי ואן מלה;TR;מסטיק מנטוס;גרמים;90.00;0;100 גרם;1;17.90;19.89;1;1
2015-05-19 09:17;80974482;1;ביצת קינדר ג'וי כחול20גר;פררו;ZA;ביצת הפתעה קינדר;גרמים;20.00;0;100 גרם;0;5.90;29.50;1;1
2020-07-28 09:13;8112100298;1;שמן שומשום;;TW;שמן שומשום;מיליליטרים;185.00;0;"100 מ""ל";0;12.90;6.97;1;1
2021-03-01 04:10;830296000060;1;מצה עשירה - ביצים 300 גר;אם החיטה;IL;מצה עשירה;גרמים;300.00;0;100 גרם;0;10.90;3.63;1;1
2021-01-12 10:00;835811005421;1;מקלות לשיפודים;;IL;מקלות לשיפודים;יחידה;1.00;0;יחידה;0;4.50;4.50;1;1
2019-01-18 08:19;839762000658;1;נקטר גויאבה איילנד 1 ל';אדיר;EG;נקטר איילנד;ליטרים;1.00;0;ליטר;0;9.90;9.90;1;1
2018-07-10 08:37;8410076600622;1;קראנץ שבבי שוקולד 210ג;ג'נרל מילס;ES;נייצר וואלי שוקו;גרמים;210.00;0;100 גרם;0;19.90;9.48;1;1
2021-02-28 09:30;8410076610379;1;נייטשר פרוטאין שוקו40*4ג;ג'נרל מילס;ES;נייטשר וואלי;גרמים;160.00;0;100 גרם;1;19.90;12.44;1;1
2018-01-02 06:24;8410076620354;1;נייטשר ואלי חמאת בוט38*4;"סרלטו סינטרה מזון בע""מ";PT;חטיף נייטשר ואלי;גרמים;196.00;0;100 גרם;1;19.90;10.15;1;1
2019-08-16 01:24;8410076620941;1;קאפס נאט קרים א.לוז140ג;"סרלטו סינטרה מזון בע""\מ";PT;נייטשר ואלי קאפס;גרמים;140.00;0;100 גרם;1;19.90;14.21;1;1
2018-04-10 07:06;8410104039134;1;"פיניש לניקוי מדיח 250מ""ל";רקיט בנקיזר;PL;פיניש ניקוי מדיח;מיליליטרים;250.00;0;"100 מ""ל";0;14.90;5.96;1;1
2015-09-30 05:41;8410104045111;1;"פיניש מלח למדיח 2 ק""ג";רקיט בנקיזר;IL;מלח למדיח;קילוגרמים;2.00;0;"ק""ג";0;14.50;7.25;1;1
2021-03-01 05:10;8410104511340;1;ויט 12רצועות שעווה יבש;רקיט בנקיזר;FR;רצועות שעווה ויט;יחידה;1.00;0;יחידה;0;20.00;20.00;1;1
2021-03-01 04:10;8410179000411;1;שמן צמחי E+Dויטמין 1ל;PONTU BORGES ACEITES;ES;שמן צמחי מועשר;ליטרים;1.00;0;ליטר;1;10.00;10.00;1;1
2021-03-01 04:10;8410179004501;1;שמן חמניות+ E ויטמין 1ל;PONTU BORGES ACEITES;ES;שמן חמניות;ליטרים;1.00;0;ליטר;1;10.00;10.00;1;1
2021-03-01 04:10;8410179014814;1;שמן צמחיE+ויטמין 1ליטר;PONTU BORGES ACEITES;ES;שמן צמחי מועשר;ליטרים;1.00;0;ליטר;1;10.00;10.00;1;1
2021-03-01 04:10;8410179014821;1;שמן קנולה + E ויטמין 1ל;PONTU BORGES ACEITES;ES;שמן קנולה;ליטרים;1.00;0;ליטר;1;10.00;10.00;1;1
2021-03-01 07:20;8410179018034;1;שמן חמניות מועשר 1 ליטר;FOO BRANDED BORGES;ES;שמן חמניות;ליטרים;1.00;0;ליטר;1;10.00;10.00;1;1
2019-08-20 13:29;8410179100043;1;שמן זית בורחס מעולה750מל;PONTU BORGES ACEITES;ES;שמן זית בורחס;מיליליטרים;750.00;0;"100 מ""ל";0;32.90;4.39;1;1
2020-07-23 23:09;8410179203027;1;שמן זרעי ענבים מזוכך750מ;---;ES;שמן זרעי ענבים;מיליליטרים;750.00;0;"100 מ""ל";1;19.90;2.65;1;1
2021-02-28 11:30;8410644611203;1;קאווה אימבריקה;;ES;קאווה אימבריקה;מיליליטרים;750.00;0;"100 מ""ל";0;26.90;3.59;1;1
2019-12-13 05:34;8410650892313;1;אולטימה לכלבים בוגרים 3ק;---;ES;מזון לכלבים;קילוגרמים;3.00;0;"ק""ג";1;84.90;28.30;1;1
2020-08-13 15:06;8410721443673;1;מלח מהרי ההימלאיה 425 גר;---;ES;מלח הימלאיה;גרמים;425.00;0;100 גרם;1;18.90;4.45;1;1
2020-08-13 15:06;8410721443680;1;מלח ים 425 גרם;---;ES;מלח ים;גרמים;425.00;0;100 גרם;1;18.90;4.45;1;1
2019-09-27 01:31;8422443005602;1;קברנה טורס דה אספניה750מ;בומד;DE;קברנה אספניה;מיליליטרים;750.00;0;"100 מ""ל";1;39.90;5.32;1;1
2021-03-01 04:10;8423207206488;1;סלים דליס מצופה שוקולד6י;סלים דליס;ES;חטיפי דגנים מרבה;גרמים;120.00;0;100 גרם;0;10.00;8.33;1;1
2021-03-01 04:10;8423207208680;1;סלים דליס ילדים ש.חלב6יח;סלים דליס;ES;סלים דליס 6 יח;גרמים;120.00;0;100 גרם;1;10.00;8.33;1;1
2021-03-01 04:10;8423207208697;1;סלים דליס ילדים ש.לבן6יח;סלים דליס;ES;סלים דליס 6 יח;גרמים;120.00;0;100 גרם;1;10.00;8.33;1;1
2018-01-30 06:59;8423207208871;1;פריכיות תירס ט.טבעי 130ג;ביסנצורי;ES;פריכיות תירס;גרמים;130.00;0;100 גרם;1;9.90;7.62;1;1
2019-06-21 01:27;8423453905715;1;בירה ווילדר חיטה פחית500;פונט סאלם וולנסיה;ES;בירה ווילדר פחית;מיליליטרים;500.00;0;"100 מ""ל";1;7.90;1.58;1;1
2018-04-10 07:05;8425206000081;1;ריבת חלב;;ES;ריבת חלב;גרמים;450.00;0;100 גרם;0;19.90;4.42;1;1
2018-03-21 09:01;8436037792526;1;"קרם ידיים קמומיל 125 מ""ל";RNB;ES;קרם ידיים;מיליליטרים;125.00;0;"100 מ""ל";1;14.90;11.92;1;1
2019-10-25 01:18;8436037792793;1;קרם פנים יום עם שמן זית;RNB;ES;קרם פנים יום;מיליליטרים;50.00;0;"100 מ""ל";1;49.90;99.80;1;1
2020-06-19 05:33;8436037792953;1;קרם שמן גוף פרחים 250 מל;---;ES;קרם שמן גוף;מיליליטרים;250.00;0;"100 מ""ל";1;19.90;7.96;1;1
2021-03-01 06:50;8436037793011;1;"קרם רב""ש עם שמן זית 250";RNB;ES;קרם גוף;מיליליטרים;250.00;0;"100 מ""ל";1;15.00;6.00;1;1
2019-03-04 00:57;8436575292205;1;מאגדת חמשושים 180 גרם;גלידות נסטלה )נגה גלידות;IL;מאגדת חמשושים;גרמים;180.00;0;100 גרם;1;21.50;11.94;1;1
2018-05-17 07:27;855074007086;1;פלפלון ביס בשקית;קטיף.;IL;פלפלון ביס בשקית;גרמים;200.00;0;100 גרם;1;7.90;3.95;1;1
2021-03-04 19:20;856591000062;1;עוגיות מזרחיות מלח400גרם;מאפיית יוסף ושמחה עבאדי;IL;עוגיות מזרחיות;גרמים;400.00;0;100 גרם;0;13.90;3.47;1;1
2021-03-04 19:20;856591000109;1;עוגיות מזרחיות פריכות400;מאפיית יוסף ושמחה עבאדי;IL;עוגיות מזרחיות;גרמים;400.00;0;100 גרם;0;13.90;3.47;1;1
2020-05-19 09:30;8681227900315;1;צרלסטון 500 גרם;מאנפאקטור;TR;צרלסטון;גרמים;500.00;0;100 גרם;1;3.90;0.78;1;1
2020-05-19 09:30;8681227900513;1;פוזילי 500 גרם;אסק פסטה;TR;פוזילי;גרמים;500.00;0;100 גרם;1;3.90;0.78;1;1
2020-07-28 09:13;8683323063024;1;ממתק בטעם תותי פרוטי220ג;סאדאט;TR;ממתק בטעם תותי;גרמים;220.00;0;100 גרם;1;6.90;3.14;1;1
2021-03-01 04:40;86891069555;1;"בירה מיתוס 330*6 מ""ל";מבשלת מיתוס ס.א;GR;בירה מיתוס 6 יח;ליטרים;1.32;0;ליטר;1;26.90;20.38;1;1
2019-05-01 09:50;8690504081920;1;ביסקוויט טינס מריר150ג;DIGESTIVE MCVITIES;TR;ביסקוויט טינס;גרמים;150.00;0;100 גרם;1;9.90;6.60;1;1
2020-03-06 01:30;8690504156543;1;שוקולד חלב קרם גנאש 88גר;גודייבה;TR;שוקולד חלב  קרם;גרמים;88.00;0;100 גרם;1;14.90;16.93;1;1
2020-08-19 07:22;8690520019907;1;בירה אפס פילזנר;;TR;בירה אפס פילזנר;מיליליטרים;500.00;0;"100 מ""ל";0;6.90;1.38;1;1
2020-11-06 01:33;8690526009254;1;מיני עוגות מצופות 144 גר;אתי;TR;מיני עוגות מצופו;גרמים;144.00;0;100 גרם;1;9.90;6.88;1;1
2020-11-06 01:33;8690526009278;1;חטיף קרמל מצופה שוק126גר;אתי;TR;חטיף קרמל מצופה;גרמים;126.00;0;100 גרם;1;9.90;7.86;1;1
2020-11-06 01:33;8690526009353;1;מיני חטיף בוטנים מצופ140;---;TR;מיני חטיף בוטנים;גרמים;140.00;0;100 גרם;1;9.90;7.07;1;1
2020-11-06 01:33;8690526019147;1;וופל עם קרם אגוז לוז142;אתי;TR;וופל קרם אגוזים;גרמים;142.00;0;100 גרם;1;7.90;5.56;1;1
2020-11-06 01:33;8690526019154;1;וופל קקאו+קרם קקאו142גר;אתי;TR;וופל קרם קקאו;גרמים;142.00;0;100 גרם;1;7.90;5.56;1;1
